VerkaufsID,KundenID,ProduktID,Datum,Menge,Region,Land,Supportanfrage,Retoure,Kampagne
V04012,K0187,P007,2021-08-15,6,London,Großbritannien,Nein,Nein,Winter Deals
V04013,K0060,P007,2023-12-25,2,Île-de-France,Frankreich,Ja,Nein,AI Everywhere
V04014,K0087,P002,2022-03-16,7,NRW,Deutschland,Nein,Nein,Spring Cleaning
V04015,K0108,P005,2023-03-16,9,Wien,Österreich,Ja,Nein,Winter Deals
V04016,K0170,P005,2021-02-14,1,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V04017,K0034,P002,2021-12-22,6,London,Großbritannien,Nein,Nein,Smart Home Days
V04018,K0063,P002,2022-12-29,3,Bayern,Deutschland,Nein,Nein,Smart Home Days
V04019,K0056,P007,2021-03-31,4,Nordholland,Niederlande,Nein,Nein,Urban Gardening
V04020,K0187,P006,2022-02-26,5,London,Großbritannien,Nein,Nein,Business Boost
V04021,K0117,P003,2023-04-01,9,NRW,Deutschland,Nein,Nein,Printemps Tech
V04022,K0138,P001,2025-02-15,3,NRW,Deutschland,Nein,Nein,Urban Gardening
V04023,K0002,P002,2021-05-28,3,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V04024,K0096,P007,2022-04-10,5,NRW,Deutschland,Nein,Nein,Smart Home Days
V04025,K0187,P002,2025-05-16,7,London,Großbritannien,Nein,Nein,Frühjahr 2025
V04026,K0115,P006,2024-04-14,10,London,Großbritannien,Nein,Nein,Urban Gardening
V04027,K0117,P004,2021-06-07,5,NRW,Deutschland,Nein,Nein,Business Boost
V04028,K0069,P001,2021-09-04,7,Wien,Österreich,Nein,Nein,UK Launch
V04029,K0125,P004,2024-12-31,3,NRW,Deutschland,Nein,Nein,UK Launch
V04030,K0165,P004,2025-02-04,8,Wien,Österreich,Ja,Ja,Spring Cleaning
V04031,K0121,P004,2024-01-14,5,NRW,Deutschland,Nein,Nein,UK Launch
V04032,K0142,P005,2023-04-17,2,Lombardei,Italien,Nein,Nein,Smart Home Days
V04033,K0196,P001,2024-01-25,8,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V04034,K0048,P002,2024-10-10,4,Wien,Österreich,Nein,Nein,Urban Gardening
V04035,K0102,P002,2021-04-13,8,NRW,Deutschland,Nein,Nein,Spring Cleaning
V04036,K0062,P005,2025-06-27,4,Bayern,Deutschland,Ja,Nein,Smart Home Days
V04037,K0174,P004,2021-12-05,1,Nordholland,Niederlande,Nein,Nein,Summer Tech
V04038,K0045,P005,2023-01-10,1,Berlin,Deutschland,Nein,Nein,Summer Tech
V04039,K0118,P003,2024-05-29,8,Lombardei,Italien,Nein,Nein,Business Boost
V04040,K0120,P001,2021-01-18,7,Île-de-France,Frankreich,Nein,Nein,Winter Deals
V04041,K0148,P006,2024-01-24,7,London,Großbritannien,Ja,Nein,Smart Home Days
V04042,K0059,P006,2023-05-16,2,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V04043,K0010,P002,2024-02-06,2,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V04044,K0180,P001,2024-12-29,6,Katalonien,Spanien,Nein,Nein,Printemps Tech
V04045,K0094,P004,2022-04-23,10,Lombardei,Italien,Nein,Nein,Printemps Tech
V04046,K0035,P002,2023-12-15,10,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V04047,K0193,P003,2022-06-22,5,NRW,Deutschland,Nein,Nein,Printemps Tech
V04048,K0127,P002,2024-12-26,2,Wien,Österreich,Nein,Nein,UK Launch
V04049,K0041,P007,2023-12-14,2,Wien,Österreich,Nein,Nein,Summer Tech
V04050,K0179,P005,2024-02-05,1,Bayern,Deutschland,Nein,Nein,UK Launch
V04051,K0182,P007,2023-06-06,2,Berlin,Deutschland,Ja,Nein,Urban Gardening
V04052,K0035,P005,2025-05-05,3,Île-de-France,Frankreich,Ja,Nein,UK Launch
V04053,K0075,P006,2021-03-22,8,Katalonien,Spanien,Nein,Nein,Urban Gardening
V04054,K0152,P003,2021-08-13,2,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V04055,K0085,P001,2022-07-03,10,NRW,Deutschland,Nein,Nein,Business Boost
V04056,K0065,P003,2025-01-20,8,Berlin,Deutschland,Ja,Nein,Winter Deals
V04057,K0029,P006,2022-10-15,8,Nordholland,Niederlande,Nein,Nein,Smart Home Days
V04058,K0074,P002,2021-10-08,10,NRW,Deutschland,Nein,Nein,Smart Home Days
V04059,K0106,P003,2023-02-10,7,London,Großbritannien,Nein,Nein,AI Everywhere
V04060,K0195,P003,2022-06-01,5,Bayern,Deutschland,Ja,Nein,AI Everywhere
V04061,K0120,P006,2022-05-28,5,Île-de-France,Frankreich,Nein,Nein,UK Launch
V04062,K0099,P005,2022-01-24,5,Wien,Österreich,Ja,Nein,Smart Home Days
V04063,K0016,P005,2024-03-25,5,London,Großbritannien,Nein,Ja,Urban Gardening
V04064,K0144,P003,2024-07-11,3,Bayern,Deutschland,Nein,Nein,Winter Deals
V04065,K0170,P007,2021-11-19,10,Île-de-France,Frankreich,Nein,Nein,UK Launch
V04066,K0188,P003,2021-09-04,6,Hamburg,Deutschland,Ja,Nein,Spring Cleaning
V04067,K0097,P002,2021-08-15,3,Lombardei,Italien,Ja,Nein,UK Launch
V04068,K0198,P003,2024-03-23,5,Lombardei,Italien,Ja,Nein,Printemps Tech
V04069,K0096,P002,2025-05-17,3,NRW,Deutschland,Nein,Nein,Business Boost
V04070,K0043,P005,2024-12-10,1,Lombardei,Italien,Ja,Nein,Frühjahr 2025
V04071,K0073,P005,2025-01-19,7,Lombardei,Italien,Nein,Ja,Winter Deals
V04072,K0082,P004,2024-08-21,5,Berlin,Deutschland,Nein,Nein,Business Boost
V04073,K0025,P003,2024-02-05,8,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V04074,K0159,P003,2022-02-22,4,Hamburg,Deutschland,Nein,Nein,Winter Deals
V04075,K0005,P005,2023-12-26,9,Berlin,Deutschland,Nein,Nein,Summer Tech
V04076,K0089,P002,2022-03-18,2,NRW,Deutschland,Nein,Ja,Urban Gardening
V04077,K0122,P003,2021-07-05,4,Lombardei,Italien,Nein,Nein,AI Everywhere
V04078,K0021,P002,2022-08-04,2,Berlin,Deutschland,Nein,Nein,Smart Home Days
V04079,K0011,P006,2024-06-21,5,Bayern,Deutschland,Ja,Nein,Frühjahr 2025
V04080,K0096,P005,2023-05-26,3,NRW,Deutschland,Nein,Nein,Urban Gardening
V04081,K0095,P004,2024-02-14,8,NRW,Deutschland,Nein,Ja,Frühjahr 2025
V04082,K0076,P002,2021-08-19,9,Nordholland,Niederlande,Nein,Nein,UK Launch
V04083,K0142,P007,2021-04-15,7,Lombardei,Italien,Nein,Ja,Winter Deals
V04084,K0115,P007,2025-02-11,5,London,Großbritannien,Nein,Nein,Printemps Tech
V04085,K0143,P006,2022-09-22,9,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V04086,K0189,P003,2023-12-13,10,Katalonien,Spanien,Nein,Nein,Business Boost
V04087,K0034,P006,2023-01-31,3,London,Großbritannien,Nein,Nein,UK Launch
V04088,K0130,P003,2023-06-27,3,Lombardei,Italien,Nein,Nein,Smart Home Days
V04089,K0198,P006,2021-09-26,3,Lombardei,Italien,Nein,Nein,UK Launch
V04090,K0057,P001,2023-12-11,10,Bayern,Deutschland,Nein,Nein,Business Boost
V04091,K0111,P005,2022-12-15,7,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V04092,K0166,P001,2024-04-14,6,Hamburg,Deutschland,Nein,Ja,Winter Deals
V04093,K0006,P007,2022-02-24,6,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V04094,K0041,P003,2024-07-26,2,Wien,Österreich,Ja,Ja,Smart Home Days
V04095,K0011,P002,2022-01-03,10,Bayern,Deutschland,Nein,Nein,Winter Deals
V04096,K0064,P004,2025-04-20,8,Katalonien,Spanien,Ja,Ja,Spring Cleaning
V04097,K0101,P006,2025-05-07,7,NRW,Deutschland,Nein,Nein,Spring Cleaning
V04098,K0025,P006,2024-05-19,6,Île-de-France,Frankreich,Ja,Nein,Winter Deals
V04099,K0098,P003,2023-01-29,5,Lombardei,Italien,Ja,Nein,Winter Deals
V04100,K0185,P001,2022-10-25,1,Hamburg,Deutschland,Ja,Ja,Summer Tech
V04101,K0009,P006,2022-06-12,4,Berlin,Deutschland,Nein,Nein,Winter Deals
V04102,K0136,P002,2025-04-11,7,Wien,Österreich,Nein,Nein,Frühjahr 2025
V04103,K0093,P007,2025-06-20,8,Berlin,Deutschland,Nein,Ja,Smart Home Days
V04104,K0150,P005,2021-08-01,3,Bayern,Deutschland,Nein,Nein,Smart Home Days
V04105,K0177,P005,2025-05-25,3,Wien,Österreich,Nein,Nein,Smart Home Days
V04106,K0149,P006,2023-08-25,2,Lombardei,Italien,Nein,Nein,UK Launch
V04107,K0088,P006,2021-01-02,10,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V04108,K0141,P004,2023-03-02,4,Wien,Österreich,Nein,Nein,UK Launch
V04109,K0090,P005,2022-03-23,7,Hamburg,Deutschland,Nein,Nein,AI Everywhere
V04110,K0148,P002,2024-06-27,9,London,Großbritannien,Nein,Nein,Spring Cleaning
V04111,K0155,P002,2021-12-24,9,Hamburg,Deutschland,Nein,Nein,Business Boost
V04112,K0105,P006,2023-10-19,7,Berlin,Deutschland,Nein,Nein,Urban Gardening
V04113,K0106,P006,2023-05-16,8,London,Großbritannien,Nein,Nein,UK Launch
V04114,K0175,P005,2023-05-26,5,NRW,Deutschland,Nein,Nein,Summer Tech
V04115,K0195,P005,2025-02-15,10,Bayern,Deutschland,Nein,Nein,Printemps Tech
V04116,K0087,P004,2021-11-17,3,NRW,Deutschland,Nein,Nein,Smart Home Days
V04117,K0091,P007,2025-01-13,10,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V04118,K0025,P003,2022-07-21,3,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V04119,K0197,P006,2021-09-22,10,London,Großbritannien,Nein,Nein,Summer Tech
V04120,K0137,P002,2023-05-04,5,Hamburg,Deutschland,Ja,Nein,Winter Deals
V04121,K0138,P006,2024-10-10,10,NRW,Deutschland,Nein,Nein,Summer Tech
V04122,K0175,P001,2023-07-19,8,NRW,Deutschland,Ja,Nein,Summer Tech
V04123,K0050,P007,2024-10-16,1,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V04124,K0153,P006,2025-04-09,8,Lombardei,Italien,Ja,Nein,Business Boost
V04125,K0041,P004,2022-05-15,2,Wien,Österreich,Nein,Nein,Summer Tech
V04126,K0003,P007,2021-12-28,9,London,Großbritannien,Nein,Nein,Urban Gardening
V04127,K0162,P003,2021-07-04,7,Lombardei,Italien,Nein,Nein,Summer Tech
V04128,K0008,P006,2022-02-21,3,Bayern,Deutschland,Nein,Nein,Spring Cleaning
V04129,K0095,P005,2023-09-06,9,NRW,Deutschland,Nein,Nein,Printemps Tech
V04130,K0165,P003,2022-11-20,6,Wien,Österreich,Ja,Nein,Printemps Tech
V04131,K0066,P002,2025-04-04,6,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V04132,K0082,P002,2025-07-03,4,Berlin,Deutschland,Nein,Nein,UK Launch
V04133,K0134,P001,2021-03-08,7,Wien,Österreich,Nein,Nein,Winter Deals
V04134,K0033,P005,2021-12-31,7,Berlin,Deutschland,Nein,Nein,Frühjahr 2025
V04135,K0145,P007,2021-03-25,3,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V04136,K0067,P004,2025-06-13,2,Nordholland,Niederlande,Nein,Nein,Business Boost
V04137,K0168,P006,2023-04-08,1,Nordholland,Niederlande,Ja,Nein,Business Boost
V04138,K0198,P005,2021-01-12,8,Lombardei,Italien,Ja,Nein,Smart Home Days
V04139,K0121,P005,2022-06-18,7,NRW,Deutschland,Ja,Nein,Urban Gardening
V04140,K0133,P007,2022-07-14,2,NRW,Deutschland,Nein,Nein,Printemps Tech
V04141,K0105,P003,2023-02-11,9,Berlin,Deutschland,Nein,Nein,Smart Home Days
V04142,K0017,P004,2022-01-29,5,Lombardei,Italien,Ja,Nein,Summer Tech
V04143,K0063,P006,2023-11-06,5,Bayern,Deutschland,Ja,Nein,Winter Deals
V04144,K0107,P005,2023-06-10,8,Lombardei,Italien,Ja,Nein,Spring Cleaning
V04145,K0150,P003,2022-08-16,1,Bayern,Deutschland,Nein,Nein,Winter Deals
V04146,K0039,P007,2022-03-04,3,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V04147,K0002,P005,2023-05-07,6,Île-de-France,Frankreich,Ja,Nein,Spring Cleaning
V04148,K0009,P004,2024-02-25,1,Berlin,Deutschland,Ja,Nein,Urban Gardening
V04149,K0199,P007,2023-06-12,4,Katalonien,Spanien,Nein,Nein,AI Everywhere
V04150,K0027,P003,2023-07-21,6,Berlin,Deutschland,Nein,Nein,AI Everywhere
V04151,K0064,P003,2024-10-23,9,Katalonien,Spanien,Nein,Nein,AI Everywhere
V04152,K0185,P002,2024-03-27,2,Hamburg,Deutschland,Nein,Nein,Business Boost
V04153,K0132,P006,2025-03-30,1,Lombardei,Italien,Nein,Nein,Printemps Tech
V04154,K0172,P004,2023-04-14,10,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V04155,K0018,P002,2025-03-30,1,Lombardei,Italien,Nein,Nein,Smart Home Days
V04156,K0033,P006,2021-03-25,4,Berlin,Deutschland,Nein,Nein,Spring Cleaning
V04157,K0038,P001,2023-03-01,10,Katalonien,Spanien,Nein,Nein,AI Everywhere
V04158,K0043,P007,2024-05-23,6,Lombardei,Italien,Ja,Nein,UK Launch
V04159,K0137,P001,2022-11-26,3,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V04160,K0165,P007,2024-12-11,4,Wien,Österreich,Nein,Nein,Printemps Tech
V04161,K0121,P001,2021-01-13,4,NRW,Deutschland,Nein,Nein,UK Launch
V04162,K0130,P003,2022-03-29,9,Lombardei,Italien,Nein,Nein,Winter Deals
V04163,K0057,P003,2023-09-08,10,Bayern,Deutschland,Nein,Nein,Spring Cleaning
V04164,K0085,P004,2024-09-10,6,NRW,Deutschland,Nein,Nein,Winter Deals
V04165,K0179,P002,2025-05-16,3,Bayern,Deutschland,Nein,Nein,Printemps Tech
V04166,K0089,P006,2024-07-13,1,NRW,Deutschland,Ja,Nein,Summer Tech
V04167,K0125,P002,2022-03-05,9,NRW,Deutschland,Ja,Nein,UK Launch
V04168,K0151,P005,2022-06-21,2,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V04169,K0174,P004,2021-10-13,4,Nordholland,Niederlande,Nein,Nein,UK Launch
V04170,K0140,P006,2023-09-30,6,Île-de-France,Frankreich,Ja,Nein,Spring Cleaning
V04171,K0008,P002,2023-04-06,10,Bayern,Deutschland,Nein,Nein,Smart Home Days
V04172,K0142,P007,2023-12-17,2,Lombardei,Italien,Ja,Nein,AI Everywhere
V04173,K0103,P005,2023-09-03,10,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V04174,K0133,P004,2024-09-28,9,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V04175,K0129,P004,2023-05-14,3,Hamburg,Deutschland,Nein,Nein,Business Boost
V04176,K0122,P003,2021-05-24,4,Lombardei,Italien,Ja,Nein,Winter Deals
V04177,K0192,P004,2021-05-14,10,Berlin,Deutschland,Nein,Nein,Spring Cleaning
V04178,K0129,P007,2021-05-23,9,Hamburg,Deutschland,Nein,Ja,Spring Cleaning
V04179,K0024,P005,2025-06-27,8,Lombardei,Italien,Nein,Nein,UK Launch
V04180,K0079,P006,2023-12-28,8,London,Großbritannien,Nein,Nein,Frühjahr 2025
V04181,K0116,P002,2025-04-20,1,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V04182,K0067,P007,2023-10-18,3,Nordholland,Niederlande,Nein,Nein,Business Boost
V04183,K0018,P004,2022-10-19,5,Lombardei,Italien,Nein,Nein,Urban Gardening
V04184,K0169,P007,2021-11-10,7,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V04185,K0006,P003,2023-07-02,10,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V04186,K0043,P004,2024-09-02,6,Lombardei,Italien,Nein,Nein,UK Launch
V04187,K0191,P003,2024-08-23,3,Hamburg,Deutschland,Nein,Nein,Summer Tech
V04188,K0137,P006,2024-04-11,9,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V04189,K0091,P003,2021-03-31,6,Hamburg,Deutschland,Nein,Ja,Business Boost
V04190,K0091,P006,2021-10-28,3,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V04191,K0107,P005,2025-02-20,4,Lombardei,Italien,Nein,Nein,Printemps Tech
V04192,K0144,P007,2021-05-14,10,Bayern,Deutschland,Nein,Nein,Smart Home Days
V04193,K0106,P003,2021-06-28,7,London,Großbritannien,Nein,Ja,Winter Deals
V04194,K0124,P003,2021-06-06,8,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V04195,K0020,P006,2021-12-08,9,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V04196,K0058,P004,2025-02-24,10,Nordholland,Niederlande,Ja,Nein,Urban Gardening
V04197,K0144,P007,2024-08-26,9,Bayern,Deutschland,Nein,Ja,Frühjahr 2025
V04198,K0175,P005,2025-01-29,4,NRW,Deutschland,Nein,Nein,AI Everywhere
V04199,K0012,P006,2024-05-19,8,London,Großbritannien,Nein,Nein,Frühjahr 2025
V04200,K0012,P004,2024-12-28,9,London,Großbritannien,Ja,Nein,Business Boost
V04201,K0164,P005,2022-04-11,7,Hamburg,Deutschland,Nein,Ja,Spring Cleaning
V04202,K0024,P006,2022-12-08,5,Lombardei,Italien,Ja,Nein,Urban Gardening
V04203,K0081,P005,2024-05-12,3,Bayern,Deutschland,Nein,Nein,Winter Deals
V04204,K0110,P007,2023-05-16,9,Lombardei,Italien,Nein,Ja,Smart Home Days
V04205,K0191,P004,2023-12-29,8,Hamburg,Deutschland,Ja,Nein,UK Launch
V04206,K0008,P003,2024-01-01,4,Bayern,Deutschland,Nein,Ja,Winter Deals
V04207,K0062,P001,2022-07-09,6,Bayern,Deutschland,Nein,Nein,Printemps Tech
V04208,K0012,P007,2021-08-13,5,London,Großbritannien,Nein,Nein,Winter Deals
V04209,K0146,P004,2024-09-02,4,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V04210,K0194,P005,2022-09-29,2,Bayern,Deutschland,Ja,Nein,Urban Gardening
V04211,K0039,P001,2022-06-22,1,Nordholland,Niederlande,Nein,Nein,Summer Tech
V04212,K0120,P003,2023-12-14,9,Île-de-France,Frankreich,Nein,Nein,UK Launch
V04213,K0199,P004,2024-12-25,7,Katalonien,Spanien,Nein,Nein,Business Boost
V04214,K0052,P001,2022-04-28,5,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V04215,K0077,P004,2021-10-24,7,Wien,Österreich,Nein,Nein,UK Launch
V04216,K0192,P002,2022-09-27,2,Berlin,Deutschland,Nein,Nein,Summer Tech
V04217,K0169,P002,2024-12-14,10,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V04218,K0119,P002,2021-05-20,6,Katalonien,Spanien,Nein,Ja,AI Everywhere
V04219,K0111,P004,2025-02-11,8,Île-de-France,Frankreich,Nein,Ja,Smart Home Days
V04220,K0061,P004,2023-11-14,7,Hamburg,Deutschland,Ja,Nein,Smart Home Days
V04221,K0154,P005,2025-02-07,1,Hamburg,Deutschland,Nein,Nein,UK Launch
V04222,K0031,P007,2024-08-19,1,Wien,Österreich,Nein,Nein,AI Everywhere
V04223,K0015,P006,2021-06-15,4,Île-de-France,Frankreich,Nein,Nein,Business Boost
V04224,K0107,P007,2022-09-02,7,Lombardei,Italien,Nein,Ja,Frühjahr 2025
V04225,K0179,P005,2024-10-16,9,Bayern,Deutschland,Nein,Nein,Printemps Tech
V04226,K0098,P003,2024-08-01,6,Lombardei,Italien,Ja,Nein,Summer Tech
V04227,K0179,P004,2023-09-25,10,Bayern,Deutschland,Nein,Nein,Smart Home Days
V04228,K0031,P002,2021-11-22,10,Wien,Österreich,Nein,Nein,Frühjahr 2025
V04229,K0110,P002,2021-08-21,10,Lombardei,Italien,Ja,Nein,Spring Cleaning
V04230,K0057,P006,2025-01-30,7,Bayern,Deutschland,Nein,Nein,Summer Tech
V04231,K0035,P001,2021-02-02,1,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V04232,K0107,P007,2022-11-28,2,Lombardei,Italien,Nein,Nein,Spring Cleaning
V04233,K0041,P007,2021-05-30,6,Wien,Österreich,Nein,Nein,UK Launch
V04234,K0053,P003,2022-04-14,8,London,Großbritannien,Nein,Nein,Smart Home Days
V04235,K0157,P004,2024-06-09,5,Île-de-France,Frankreich,Ja,Nein,Printemps Tech
V04236,K0115,P004,2024-06-21,3,London,Großbritannien,Ja,Nein,Urban Gardening
V04237,K0152,P005,2021-03-30,4,Hamburg,Deutschland,Nein,Nein,UK Launch
V04238,K0197,P004,2023-08-03,1,London,Großbritannien,Nein,Nein,Summer Tech
V04239,K0122,P002,2023-01-24,2,Lombardei,Italien,Ja,Nein,Summer Tech
V04240,K0024,P001,2023-09-20,10,Lombardei,Italien,Nein,Ja,Winter Deals
V04241,K0051,P001,2021-10-04,3,Île-de-France,Frankreich,Nein,Nein,Business Boost
V04242,K0185,P004,2023-05-31,6,Hamburg,Deutschland,Nein,Ja,Summer Tech
V04243,K0021,P007,2021-07-12,3,Berlin,Deutschland,Ja,Nein,Summer Tech
V04244,K0157,P006,2024-02-02,5,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V04245,K0020,P007,2023-05-04,5,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V04246,K0147,P003,2022-05-08,3,Bayern,Deutschland,Nein,Nein,Smart Home Days
V04247,K0009,P001,2024-04-18,2,Berlin,Deutschland,Ja,Ja,Urban Gardening
V04248,K0180,P001,2023-07-21,1,Katalonien,Spanien,Ja,Nein,AI Everywhere
V04249,K0103,P002,2024-11-08,4,Île-de-France,Frankreich,Nein,Nein,Business Boost
V04250,K0085,P004,2021-03-22,8,NRW,Deutschland,Ja,Nein,Printemps Tech
V04251,K0149,P004,2024-12-01,1,Lombardei,Italien,Ja,Nein,Spring Cleaning
V04252,K0166,P007,2022-05-30,6,Hamburg,Deutschland,Ja,Nein,Urban Gardening
V04253,K0178,P006,2021-06-23,3,Wien,Österreich,Ja,Nein,Urban Gardening
V04254,K0174,P005,2025-04-10,8,Nordholland,Niederlande,Nein,Nein,Frühjahr 2025
V04255,K0017,P001,2024-06-24,10,Lombardei,Italien,Ja,Nein,Business Boost
V04256,K0089,P001,2021-01-01,10,NRW,Deutschland,Nein,Nein,Summer Tech
V04257,K0013,P005,2024-03-05,10,Hamburg,Deutschland,Nein,Nein,Winter Deals
V04258,K0040,P003,2023-02-14,1,Berlin,Deutschland,Nein,Nein,AI Everywhere
V04259,K0192,P001,2021-03-28,3,Berlin,Deutschland,Nein,Nein,Frühjahr 2025
V04260,K0164,P002,2022-07-17,1,Hamburg,Deutschland,Ja,Nein,Spring Cleaning
V04261,K0141,P001,2021-12-02,9,Wien,Österreich,Ja,Nein,Business Boost
V04262,K0007,P004,2025-05-14,7,NRW,Deutschland,Nein,Nein,Summer Tech
V04263,K0196,P004,2024-03-05,9,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V04264,K0169,P004,2022-06-11,5,Nordholland,Niederlande,Nein,Nein,UK Launch
V04265,K0022,P005,2024-06-28,9,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V04266,K0049,P001,2024-11-05,6,London,Großbritannien,Nein,Nein,Summer Tech
V04267,K0063,P007,2024-12-03,9,Bayern,Deutschland,Nein,Nein,Winter Deals
V04268,K0152,P003,2023-03-23,8,Hamburg,Deutschland,Nein,Nein,AI Everywhere
V04269,K0167,P004,2023-04-18,1,Katalonien,Spanien,Ja,Nein,Frühjahr 2025
V04270,K0184,P005,2022-02-24,3,NRW,Deutschland,Ja,Ja,Printemps Tech
V04271,K0197,P005,2022-01-02,9,London,Großbritannien,Ja,Nein,Spring Cleaning
V04272,K0066,P005,2025-01-21,3,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V04273,K0060,P003,2024-08-30,9,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V04274,K0172,P005,2024-05-01,3,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V04275,K0023,P004,2023-04-29,8,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V04276,K0065,P007,2022-03-04,3,Berlin,Deutschland,Nein,Nein,Urban Gardening
V04277,K0174,P002,2022-06-19,4,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V04278,K0096,P005,2022-03-15,5,NRW,Deutschland,Nein,Nein,UK Launch
V04279,K0116,P007,2025-01-16,4,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V04280,K0197,P002,2022-04-22,5,London,Großbritannien,Nein,Nein,Summer Tech
V04281,K0118,P007,2023-12-18,4,Lombardei,Italien,Ja,Nein,Printemps Tech
V04282,K0062,P001,2022-03-28,2,Bayern,Deutschland,Nein,Nein,AI Everywhere
V04283,K0055,P004,2023-07-24,4,NRW,Deutschland,Nein,Nein,Winter Deals
V04284,K0113,P007,2025-01-09,5,NRW,Deutschland,Nein,Nein,Spring Cleaning
V04285,K0149,P004,2023-03-09,8,Lombardei,Italien,Nein,Nein,UK Launch
V04286,K0053,P001,2024-11-22,9,London,Großbritannien,Nein,Nein,Printemps Tech
V04287,K0099,P002,2022-06-08,9,Wien,Österreich,Nein,Nein,Frühjahr 2025
V04288,K0198,P004,2023-02-03,6,Lombardei,Italien,Ja,Nein,Spring Cleaning
V04289,K0014,P007,2025-02-12,5,Wien,Österreich,Nein,Nein,UK Launch
V04290,K0175,P005,2023-08-15,4,NRW,Deutschland,Nein,Nein,AI Everywhere
V04291,K0024,P004,2021-10-07,9,Lombardei,Italien,Nein,Nein,Urban Gardening
V04292,K0113,P005,2022-06-28,1,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V04293,K0129,P002,2025-07-01,5,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V04294,K0182,P004,2022-12-14,7,Berlin,Deutschland,Ja,Nein,Spring Cleaning
V04295,K0051,P005,2021-03-19,9,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V04296,K0079,P007,2023-03-21,9,London,Großbritannien,Nein,Nein,Frühjahr 2025
V04297,K0024,P001,2024-07-16,8,Lombardei,Italien,Ja,Nein,Printemps Tech
V04298,K0183,P002,2022-12-28,8,Lombardei,Italien,Nein,Nein,Summer Tech
V04299,K0112,P006,2024-06-12,5,Katalonien,Spanien,Nein,Nein,UK Launch
V04300,K0007,P001,2025-04-07,2,NRW,Deutschland,Nein,Nein,UK Launch
V04301,K0143,P007,2023-03-04,4,Katalonien,Spanien,Nein,Nein,UK Launch
V04302,K0121,P007,2022-05-24,5,NRW,Deutschland,Ja,Nein,Summer Tech
V04303,K0037,P007,2024-09-10,8,Berlin,Deutschland,Nein,Nein,Urban Gardening
V04304,K0093,P002,2021-11-10,2,Berlin,Deutschland,Nein,Nein,AI Everywhere
V04305,K0161,P004,2021-01-23,1,Berlin,Deutschland,Ja,Nein,Urban Gardening
V04306,K0142,P007,2021-06-22,2,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V04307,K0019,P003,2023-05-13,5,Berlin,Deutschland,Nein,Nein,Smart Home Days
V04308,K0200,P005,2025-03-11,2,NRW,Deutschland,Ja,Nein,Business Boost
V04309,K0086,P006,2022-05-30,2,Katalonien,Spanien,Nein,Nein,Printemps Tech
V04310,K0060,P004,2024-10-25,8,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V04311,K0070,P003,2022-04-18,7,Berlin,Deutschland,Nein,Nein,Winter Deals
